,Site,Date,Hour,Direction,Volume
556,9,2016-03-09,15,NORTHBOUND,1096
557,9,2016-03-09,15,SOUTHBOUND,1344
558,9,2016-03-09,16,NORTHBOUND,1252
559,9,2016-03-09,16,SOUTHBOUND,1506
560,9,2016-03-09,17,NORTHBOUND,1430
561,9,2016-03-09,17,SOUTHBOUND,1714
562,9,2016-03-09,18,NORTHBOUND,1653
563,9,2016-03-09,18,SOUTHBOUND,1886
564,9,2016-03-09,19,NORTHBOUND,1766
565,9,2016-03-09,19,SOUTHBOUND,1695
566,9,2016-03-09,20,NORTHBOUND,1387
567,9,2016-03-09,20,SOUTHBOUND,1415
568,9,2016-03-09,21,NORTHBOUND,699
569,9,2016-03-09,21,SOUTHBOUND,972
570,9,2016-03-09,22,NORTHBOUND,518
571,9,2016-03-09,22,SOUTHBOUND,911
572,9,2016-03-09,23,NORTHBOUND,399
573,9,2016-03-09,23,SOUTHBOUND,1240
574,9,2016-03-09,24,NORTHBOUND,283
575,9,2016-03-09,24,SOUTHBOUND,615
576,9,2016-03-10,1,NORTHBOUND,183
577,9,2016-03-10,1,SOUTHBOUND,282
578,9,2016-03-10,2,NORTHBOUND,95
579,9,2016-03-10,2,SOUTHBOUND,173
580,9,2016-03-10,3,NORTHBOUND,60
581,9,2016-03-10,3,SOUTHBOUND,112
582,9,2016-03-10,4,NORTHBOUND,81
583,9,2016-03-10,4,SOUTHBOUND,102
584,9,2016-03-10,5,NORTHBOUND,136
585,9,2016-03-10,5,SOUTHBOUND,119
586,9,2016-03-10,6,NORTHBOUND,437
587,9,2016-03-10,6,SOUTHBOUND,221
588,9,2016-03-10,7,NORTHBOUND,1686
589,9,2016-03-10,7,SOUTHBOUND,693
590,9,2016-03-10,8,NORTHBOUND,2176
591,9,2016-03-10,8,SOUTHBOUND,1339
592,9,2016-03-10,9,NORTHBOUND,2057
593,9,2016-03-10,9,SOUTHBOUND,1357
594,9,2016-03-10,10,NORTHBOUND,1725
595,9,2016-03-10,10,SOUTHBOUND,1176
596,9,2016-03-10,11,NORTHBOUND,1449
597,9,2016-03-10,11,SOUTHBOUND,1052
598,9,2016-03-10,12,NORTHBOUND,1282
599,9,2016-03-10,12,SOUTHBOUND,1088
600,9,2016-03-10,13,NORTHBOUND,1204
601,9,2016-03-10,13,SOUTHBOUND,1254
602,9,2016-03-10,14,NORTHBOUND,1213
603,9,2016-03-10,14,SOUTHBOUND,1302
604,9,2016-03-10,15,NORTHBOUND,1132
605,9,2016-03-10,15,SOUTHBOUND,1465
606,9,2016-03-10,16,NORTHBOUND,1327
607,9,2016-03-10,16,SOUTHBOUND,1638
608,9,2016-03-10,17,NORTHBOUND,1500
609,9,2016-03-10,17,SOUTHBOUND,1820
610,9,2016-03-10,18,NORTHBOUND,1601
611,9,2016-03-10,18,SOUTHBOUND,1366
612,9,2016-03-10,19,NORTHBOUND,1583
613,9,2016-03-10,19,SOUTHBOUND,1415
614,9,2016-03-10,20,NORTHBOUND,1386
615,9,2016-03-10,20,SOUTHBOUND,1320
616,9,2016-03-10,21,NORTHBOUND,728
617,9,2016-03-10,21,SOUTHBOUND,993
618,9,2016-03-10,22,NORTHBOUND,600
619,9,2016-03-10,22,SOUTHBOUND,945
620,9,2016-03-10,23,NORTHBOUND,430
621,9,2016-03-10,23,SOUTHBOUND,825
622,9,2016-03-10,24,NORTHBOUND,311
623,9,2016-03-10,24,SOUTHBOUND,615
624,9,2016-03-11,1,NORTHBOUND,206
625,9,2016-03-11,1,SOUTHBOUND,360
626,9,2016-03-11,2,NORTHBOUND,138
627,9,2016-03-11,2,SOUTHBOUND,199
628,9,2016-03-11,3,NORTHBOUND,99
629,9,2016-03-11,3,SOUTHBOUND,114
630,9,2016-03-11,4,NORTHBOUND,98
631,9,2016-03-11,4,SOUTHBOUND,98
632,9,2016-03-11,5,NORTHBOUND,132
633,9,2016-03-11,5,SOUTHBOUND,104
634,9,2016-03-11,6,NORTHBOUND,434
635,9,2016-03-11,6,SOUTHBOUND,201
636,9,2016-03-11,7,NORTHBOUND,1620
637,9,2016-03-11,7,SOUTHBOUND,641
638,9,2016-03-11,8,NORTHBOUND,2036
639,9,2016-03-11,8,SOUTHBOUND,1341
640,9,2016-03-11,9,NORTHBOUND,1769
641,9,2016-03-11,9,SOUTHBOUND,1336
642,9,2016-03-11,10,NORTHBOUND,1743
643,9,2016-03-11,10,SOUTHBOUND,1091
644,9,2016-03-11,11,NORTHBOUND,1425
645,9,2016-03-11,11,SOUTHBOUND,1154
646,9,2016-03-11,12,NORTHBOUND,1308
647,9,2016-03-11,12,SOUTHBOUND,1228
648,9,2016-03-11,13,NORTHBOUND,1248
649,9,2016-03-11,13,SOUTHBOUND,1370
650,9,2016-03-11,14,NORTHBOUND,1282
651,9,2016-03-11,14,SOUTHBOUND,1440
652,9,2016-03-11,15,NORTHBOUND,1184
653,9,2016-03-11,15,SOUTHBOUND,1053
654,9,2016-03-11,16,NORTHBOUND,1130
655,9,2016-03-11,16,SOUTHBOUND,789
656,9,2016-03-11,17,NORTHBOUND,1207
657,9,2016-03-11,17,SOUTHBOUND,796
658,9,2016-03-11,18,NORTHBOUND,1582
659,9,2016-03-11,18,SOUTHBOUND,865
660,9,2016-03-11,19,NORTHBOUND,1418
661,9,2016-03-11,19,SOUTHBOUND,807
662,9,2016-03-11,20,NORTHBOUND,1364
663,9,2016-03-11,20,SOUTHBOUND,722
664,9,2016-03-11,21,NORTHBOUND,842
665,9,2016-03-11,21,SOUTHBOUND,525
666,9,2016-03-11,22,NORTHBOUND,637
667,9,2016-03-11,22,SOUTHBOUND,458
668,9,2016-03-11,23,NORTHBOUND,582
669,9,2016-03-11,23,SOUTHBOUND,506
670,9,2016-03-11,24,NORTHBOUND,402
671,9,2016-03-11,24,SOUTHBOUND,441
672,9,2016-03-12,1,NORTHBOUND,286
673,9,2016-03-12,1,SOUTHBOUND,308
674,9,2016-03-12,2,NORTHBOUND,255
675,9,2016-03-12,2,SOUTHBOUND,205
676,9,2016-03-12,3,NORTHBOUND,152
677,9,2016-03-12,3,SOUTHBOUND,140
678,9,2016-03-12,4,NORTHBOUND,121
679,9,2016-03-12,4,SOUTHBOUND,122
680,9,2016-03-12,5,NORTHBOUND,123
681,9,2016-03-12,5,SOUTHBOUND,110
682,9,2016-03-12,6,NORTHBOUND,196
683,9,2016-03-12,6,SOUTHBOUND,114
684,9,2016-03-12,7,NORTHBOUND,498
685,9,2016-03-12,7,SOUTHBOUND,224
686,9,2016-03-12,8,NORTHBOUND,829
687,9,2016-03-12,8,SOUTHBOUND,323
688,9,2016-03-12,9,NORTHBOUND,1222
689,9,2016-03-12,9,SOUTHBOUND,508
690,9,2016-03-12,10,NORTHBOUND,1368
691,9,2016-03-12,10,SOUTHBOUND,586
692,9,2016-03-12,11,NORTHBOUND,1311
693,9,2016-03-12,11,SOUTHBOUND,627
694,9,2016-03-12,12,NORTHBOUND,1251
695,9,2016-03-12,12,SOUTHBOUND,593
696,9,2016-03-12,13,NORTHBOUND,1363
697,9,2016-03-12,13,SOUTHBOUND,638
698,9,2016-03-12,14,NORTHBOUND,1373
699,9,2016-03-12,14,SOUTHBOUND,969
700,9,2016-03-12,15,NORTHBOUND,1061
701,9,2016-03-12,15,SOUTHBOUND,1003
702,9,2016-03-12,16,NORTHBOUND,1174
703,9,2016-03-12,16,SOUTHBOUND,1094
704,9,2016-03-12,17,NORTHBOUND,976
705,9,2016-03-12,17,SOUTHBOUND,1012
706,9,2016-03-12,18,NORTHBOUND,862
707,9,2016-03-12,18,SOUTHBOUND,1107
708,9,2016-03-12,19,NORTHBOUND,1177
709,9,2016-03-12,19,SOUTHBOUND,973
710,9,2016-03-12,20,NORTHBOUND,1230
711,9,2016-03-12,20,SOUTHBOUND,910
712,9,2016-03-12,21,NORTHBOUND,1257
713,9,2016-03-12,21,SOUTHBOUND,882
714,9,2016-03-12,22,NORTHBOUND,936
715,9,2016-03-12,22,SOUTHBOUND,767
716,9,2016-03-12,23,NORTHBOUND,664
717,9,2016-03-12,23,SOUTHBOUND,786
718,9,2016-03-12,24,NORTHBOUND,488
719,9,2016-03-12,24,SOUTHBOUND,707
720,9,2016-03-13,1,NORTHBOUND,359
721,9,2016-03-13,1,SOUTHBOUND,562
722,9,2016-03-13,2,NORTHBOUND,299
723,9,2016-03-13,2,SOUTHBOUND,398
724,9,2016-03-13,3,NORTHBOUND,200
725,9,2016-03-13,3,SOUTHBOUND,279
726,9,2016-03-13,4,NORTHBOUND,108
727,9,2016-03-13,4,SOUTHBOUND,175
728,9,2016-03-13,5,NORTHBOUND,106
729,9,2016-03-13,5,SOUTHBOUND,145
730,9,2016-03-13,6,NORTHBOUND,125
731,9,2016-03-13,6,SOUTHBOUND,119
732,9,2016-03-13,7,NORTHBOUND,300
733,9,2016-03-13,7,SOUTHBOUND,195
734,9,2016-03-13,8,NORTHBOUND,453
735,9,2016-03-13,8,SOUTHBOUND,302
736,9,2016-03-13,9,NORTHBOUND,778
737,9,2016-03-13,9,SOUTHBOUND,492
738,9,2016-03-13,10,NORTHBOUND,1451
739,9,2016-03-13,10,SOUTHBOUND,816
740,9,2016-03-13,11,NORTHBOUND,1563
741,9,2016-03-13,11,SOUTHBOUND,1026
742,9,2016-03-13,12,NORTHBOUND,1522
743,9,2016-03-13,12,SOUTHBOUND,1325
744,9,2016-03-13,13,NORTHBOUND,1639
745,9,2016-03-13,13,SOUTHBOUND,1301
746,9,2016-03-13,14,NORTHBOUND,1639
747,9,2016-03-13,14,SOUTHBOUND,1348
748,9,2016-03-13,15,NORTHBOUND,1457
749,9,2016-03-13,15,SOUTHBOUND,1423
750,9,2016-03-13,16,NORTHBOUND,1273
751,9,2016-03-13,16,SOUTHBOUND,1397
752,9,2016-03-13,17,NORTHBOUND,1239
753,9,2016-03-13,17,SOUTHBOUND,1066
754,9,2016-03-13,18,NORTHBOUND,1290
755,9,2016-03-13,18,SOUTHBOUND,765
756,9,2016-03-13,19,NORTHBOUND,1245
757,9,2016-03-13,19,SOUTHBOUND,681
758,9,2016-03-13,20,NORTHBOUND,1111
759,9,2016-03-13,20,SOUTHBOUND,594
760,9,2016-03-13,21,NORTHBOUND,820
761,9,2016-03-13,21,SOUTHBOUND,496
762,9,2016-03-13,22,NORTHBOUND,546
763,9,2016-03-13,22,SOUTHBOUND,428
764,9,2016-03-13,23,NORTHBOUND,364
765,9,2016-03-13,23,SOUTHBOUND,325
766,9,2016-03-13,24,NORTHBOUND,254
767,9,2016-03-13,24,SOUTHBOUND,246
768,9,2016-03-14,1,NORTHBOUND,130
769,9,2016-03-14,1,SOUTHBOUND,126
770,9,2016-03-14,2,NORTHBOUND,80
771,9,2016-03-14,2,SOUTHBOUND,85
772,9,2016-03-14,3,NORTHBOUND,62
773,9,2016-03-14,3,SOUTHBOUND,51
774,9,2016-03-14,4,NORTHBOUND,75
775,9,2016-03-14,4,SOUTHBOUND,47
776,9,2016-03-14,5,NORTHBOUND,126
777,9,2016-03-14,5,SOUTHBOUND,66
778,9,2016-03-14,6,NORTHBOUND,458
779,9,2016-03-14,6,SOUTHBOUND,140
780,9,2016-03-14,7,NORTHBOUND,1686
781,9,2016-03-14,7,SOUTHBOUND,402
782,9,2016-03-14,8,NORTHBOUND,2109
783,9,2016-03-14,8,SOUTHBOUND,735
784,9,2016-03-14,9,NORTHBOUND,1962
785,9,2016-03-14,9,SOUTHBOUND,622
786,9,2016-03-14,10,NORTHBOUND,1731
787,9,2016-03-14,10,SOUTHBOUND,584
788,9,2016-03-14,11,NORTHBOUND,1430
789,9,2016-03-14,11,SOUTHBOUND,572
790,9,2016-03-14,12,NORTHBOUND,1165
791,9,2016-03-14,12,SOUTHBOUND,646
792,9,2016-03-14,13,NORTHBOUND,1203
793,9,2016-03-14,13,SOUTHBOUND,689
794,9,2016-03-14,14,NORTHBOUND,1209
795,9,2016-03-14,14,SOUTHBOUND,710
796,9,2016-03-14,15,NORTHBOUND,1132
797,9,2016-03-14,15,SOUTHBOUND,765
798,9,2016-03-14,16,NORTHBOUND,1181
799,9,2016-03-14,16,SOUTHBOUND,804
800,9,2016-03-14,17,NORTHBOUND,1297
801,9,2016-03-14,17,SOUTHBOUND,857
802,9,2016-03-14,18,NORTHBOUND,1516
803,9,2016-03-14,18,SOUTHBOUND,779
804,9,2016-03-14,19,NORTHBOUND,1594
805,9,2016-03-14,19,SOUTHBOUND,786
806,9,2016-03-14,20,NORTHBOUND,1235
807,9,2016-03-14,20,SOUTHBOUND,615
808,9,2016-03-14,21,NORTHBOUND,707
809,9,2016-03-14,21,SOUTHBOUND,506
810,9,2016-03-14,22,NORTHBOUND,490
811,9,2016-03-14,22,SOUTHBOUND,513
812,9,2016-03-14,23,NORTHBOUND,324
813,9,2016-03-14,23,SOUTHBOUND,374
814,9,2016-03-14,24,NORTHBOUND,221
815,9,2016-03-14,24,SOUTHBOUND,274
816,9,2016-03-15,1,NORTHBOUND,109
817,9,2016-03-15,1,SOUTHBOUND,136
818,9,2016-03-15,2,NORTHBOUND,81
819,9,2016-03-15,2,SOUTHBOUND,79
820,9,2016-03-15,3,NORTHBOUND,56
821,9,2016-03-15,3,SOUTHBOUND,56
822,9,2016-03-15,4,NORTHBOUND,65
823,9,2016-03-15,4,SOUTHBOUND,70
824,9,2016-03-15,5,NORTHBOUND,116
825,9,2016-03-15,5,SOUTHBOUND,82
826,9,2016-03-15,6,NORTHBOUND,438
827,9,2016-03-15,6,SOUTHBOUND,148
828,9,2016-03-15,7,NORTHBOUND,1751
829,9,2016-03-15,7,SOUTHBOUND,374
830,9,2016-03-15,8,NORTHBOUND,2072
831,9,2016-03-15,8,SOUTHBOUND,701
832,9,2016-03-15,9,NORTHBOUND,1944
833,9,2016-03-15,9,SOUTHBOUND,665
834,9,2016-03-15,10,NORTHBOUND,1802
835,9,2016-03-15,10,SOUTHBOUND,553
836,9,2016-03-15,11,NORTHBOUND,1537
837,9,2016-03-15,11,SOUTHBOUND,541
838,9,2016-03-15,12,NORTHBOUND,1291
839,9,2016-03-15,12,SOUTHBOUND,570
840,9,2016-03-15,13,NORTHBOUND,1224
841,9,2016-03-15,13,SOUTHBOUND,673
842,9,2016-03-15,14,NORTHBOUND,1134
843,9,2016-03-15,14,SOUTHBOUND,671
844,9,2016-03-15,15,NORTHBOUND,1167
845,9,2016-03-15,15,SOUTHBOUND,755
846,9,2016-03-15,16,NORTHBOUND,1221
847,9,2016-03-15,16,SOUTHBOUND,785
848,9,2016-03-15,17,NORTHBOUND,1369
849,9,2016-03-15,17,SOUTHBOUND,819
850,9,2016-03-15,18,NORTHBOUND,1530
851,9,2016-03-15,18,SOUTHBOUND,850
852,9,2016-03-15,19,NORTHBOUND,1520
853,9,2016-03-15,19,SOUTHBOUND,754
854,9,2016-03-15,20,NORTHBOUND,1216
855,9,2016-03-15,20,SOUTHBOUND,629
856,9,2016-03-15,21,NORTHBOUND,719
857,9,2016-03-15,21,SOUTHBOUND,520
858,9,2016-03-15,22,NORTHBOUND,506
859,9,2016-03-15,22,SOUTHBOUND,499
860,9,2016-03-15,23,NORTHBOUND,365
861,9,2016-03-15,23,SOUTHBOUND,378
862,9,2016-03-15,24,NORTHBOUND,254
863,9,2016-03-15,24,SOUTHBOUND,278
864,9,2016-03-16,1,NORTHBOUND,133
865,9,2016-03-16,1,SOUTHBOUND,141
866,9,2016-03-16,2,NORTHBOUND,72
867,9,2016-03-16,2,SOUTHBOUND,88
868,9,2016-03-16,3,NORTHBOUND,71
869,9,2016-03-16,3,SOUTHBOUND,62
870,9,2016-03-16,4,NORTHBOUND,74
871,9,2016-03-16,4,SOUTHBOUND,61
872,9,2016-03-16,5,NORTHBOUND,126
873,9,2016-03-16,5,SOUTHBOUND,76
874,9,2016-03-16,6,NORTHBOUND,453
875,9,2016-03-16,6,SOUTHBOUND,146
876,9,2016-03-16,7,NORTHBOUND,1709
877,9,2016-03-16,7,SOUTHBOUND,392
878,9,2016-03-16,8,NORTHBOUND,2035
879,9,2016-03-16,8,SOUTHBOUND,705
880,9,2016-03-16,9,NORTHBOUND,2046
881,9,2016-03-16,9,SOUTHBOUND,672
882,9,2016-03-16,10,NORTHBOUND,1835
883,9,2016-03-16,10,SOUTHBOUND,579
884,9,2016-03-16,11,NORTHBOUND,1377
885,9,2016-03-16,11,SOUTHBOUND,553
886,9,2016-03-16,12,NORTHBOUND,1290
887,9,2016-03-16,12,SOUTHBOUND,619
888,9,2016-03-16,13,NORTHBOUND,1174
889,9,2016-03-16,13,SOUTHBOUND,638
890,9,2016-03-16,14,NORTHBOUND,1164
891,9,2016-03-16,14,SOUTHBOUND,759
892,9,2016-03-16,15,NORTHBOUND,1188
893,9,2016-03-16,15,SOUTHBOUND,729
894,9,2016-03-16,16,NORTHBOUND,1332
895,9,2016-03-16,16,SOUTHBOUND,804
896,9,2016-03-16,17,NORTHBOUND,1453
897,9,2016-03-16,17,SOUTHBOUND,831
898,9,2016-03-16,18,NORTHBOUND,1557
899,9,2016-03-16,18,SOUTHBOUND,783
900,9,2016-03-16,19,NORTHBOUND,1641
901,9,2016-03-16,19,SOUTHBOUND,713
902,9,2016-03-16,20,NORTHBOUND,1455
903,9,2016-03-16,20,SOUTHBOUND,680
904,9,2016-03-16,21,NORTHBOUND,765
905,9,2016-03-16,21,SOUTHBOUND,595
906,9,2016-03-16,22,NORTHBOUND,570
907,9,2016-03-16,22,SOUTHBOUND,571
908,9,2016-03-16,23,NORTHBOUND,400
909,9,2016-03-16,23,SOUTHBOUND,501
910,9,2016-03-16,24,NORTHBOUND,277
911,9,2016-03-16,24,SOUTHBOUND,372
912,9,2016-03-17,1,NORTHBOUND,168
913,9,2016-03-17,1,SOUTHBOUND,206
914,9,2016-03-17,2,NORTHBOUND,90
915,9,2016-03-17,2,SOUTHBOUND,126
916,9,2016-03-17,3,NORTHBOUND,53
917,9,2016-03-17,3,SOUTHBOUND,69
918,9,2016-03-17,4,NORTHBOUND,82
919,9,2016-03-17,4,SOUTHBOUND,55
920,9,2016-03-17,5,NORTHBOUND,124
921,9,2016-03-17,5,SOUTHBOUND,79
922,9,2016-03-17,6,NORTHBOUND,473
923,9,2016-03-17,6,SOUTHBOUND,157
924,9,2016-03-17,7,NORTHBOUND,1612
925,9,2016-03-17,7,SOUTHBOUND,411
926,9,2016-03-17,8,NORTHBOUND,2050
927,9,2016-03-17,8,SOUTHBOUND,700
928,9,2016-03-17,9,NORTHBOUND,2037
929,9,2016-03-17,9,SOUTHBOUND,693
930,9,2016-03-17,10,NORTHBOUND,1894
931,9,2016-03-17,10,SOUTHBOUND,584
932,9,2016-03-17,11,NORTHBOUND,1515
933,9,2016-03-17,11,SOUTHBOUND,566
934,9,2016-03-17,12,NORTHBOUND,1391
935,9,2016-03-17,12,SOUTHBOUND,626
936,9,2016-03-17,13,NORTHBOUND,1248
937,9,2016-03-17,13,SOUTHBOUND,705
938,9,2016-03-17,14,NORTHBOUND,1142
939,9,2016-03-17,14,SOUTHBOUND,763
940,9,2016-03-17,15,NORTHBOUND,1188
941,9,2016-03-17,15,SOUTHBOUND,726
942,9,2016-03-17,16,NORTHBOUND,1345
943,9,2016-03-17,16,SOUTHBOUND,832
944,9,2016-03-17,17,NORTHBOUND,1506
945,9,2016-03-17,17,SOUTHBOUND,809
946,9,2016-03-17,18,NORTHBOUND,1573
947,9,2016-03-17,18,SOUTHBOUND,817
948,9,2016-03-17,19,NORTHBOUND,1655
949,9,2016-03-17,19,SOUTHBOUND,800
950,9,2016-03-17,20,NORTHBOUND,1392
951,9,2016-03-17,20,SOUTHBOUND,751
952,9,2016-03-17,21,NORTHBOUND,751
953,9,2016-03-17,21,SOUTHBOUND,565
954,9,2016-03-17,22,NORTHBOUND,596
955,9,2016-03-17,22,SOUTHBOUND,564
956,9,2016-03-17,23,NORTHBOUND,396
957,9,2016-03-17,23,SOUTHBOUND,485
958,9,2016-03-17,24,NORTHBOUND,342
959,9,2016-03-17,24,SOUTHBOUND,411
960,9,2016-03-18,1,NORTHBOUND,258
961,9,2016-03-18,1,SOUTHBOUND,245
962,9,2016-03-18,2,NORTHBOUND,152
963,9,2016-03-18,2,SOUTHBOUND,142
964,9,2016-03-18,3,NORTHBOUND,107
965,9,2016-03-18,3,SOUTHBOUND,104
966,9,2016-03-18,4,NORTHBOUND,80
967,9,2016-03-18,4,SOUTHBOUND,74
968,9,2016-03-18,5,NORTHBOUND,138
969,9,2016-03-18,5,SOUTHBOUND,89
970,9,2016-03-18,6,NORTHBOUND,422
971,9,2016-03-18,6,SOUTHBOUND,159
972,9,2016-03-18,7,NORTHBOUND,1625
973,9,2016-03-18,7,SOUTHBOUND,364
974,9,2016-03-18,8,NORTHBOUND,2064
975,9,2016-03-18,8,SOUTHBOUND,648
976,9,2016-03-18,9,NORTHBOUND,1971
977,9,2016-03-18,9,SOUTHBOUND,648
978,9,2016-03-18,10,NORTHBOUND,1642
979,9,2016-03-18,10,SOUTHBOUND,550
980,9,2016-03-18,11,NORTHBOUND,1391
981,9,2016-03-18,11,SOUTHBOUND,637
982,9,2016-03-18,12,NORTHBOUND,1319
983,9,2016-03-18,12,SOUTHBOUND,704
984,9,2016-03-18,13,NORTHBOUND,1301
985,9,2016-03-18,13,SOUTHBOUND,739
986,9,2016-03-18,14,NORTHBOUND,1366
987,9,2016-03-18,14,SOUTHBOUND,740
988,9,2016-03-18,15,NORTHBOUND,1439
989,9,2016-03-18,15,SOUTHBOUND,819
990,9,2016-03-18,16,NORTHBOUND,1504
991,9,2016-03-18,16,SOUTHBOUND,858
992,9,2016-03-18,17,NORTHBOUND,1458
993,9,2016-03-18,17,SOUTHBOUND,851
994,9,2016-03-18,18,NORTHBOUND,1637
995,9,2016-03-18,18,SOUTHBOUND,835
996,9,2016-03-18,19,NORTHBOUND,1613
997,9,2016-03-18,19,SOUTHBOUND,793
998,9,2016-03-18,20,NORTHBOUND,1221
999,9,2016-03-18,20,SOUTHBOUND,643
1000,9,2016-03-18,21,NORTHBOUND,858
1001,9,2016-03-18,21,SOUTHBOUND,562
1002,9,2016-03-18,22,NORTHBOUND,578
1003,9,2016-03-18,22,SOUTHBOUND,471
1004,9,2016-03-18,23,NORTHBOUND,395
1005,9,2016-03-18,23,SOUTHBOUND,454
1006,9,2016-03-18,24,NORTHBOUND,333
1007,9,2016-03-18,24,SOUTHBOUND,407
1008,9,2016-03-19,1,NORTHBOUND,303
1009,9,2016-03-19,1,SOUTHBOUND,308
1010,9,2016-03-19,2,NORTHBOUND,231
1011,9,2016-03-19,2,SOUTHBOUND,197
1012,9,2016-03-19,3,NORTHBOUND,160
1013,9,2016-03-19,3,SOUTHBOUND,143
1014,9,2016-03-19,4,NORTHBOUND,132
1015,9,2016-03-19,4,SOUTHBOUND,114
1016,9,2016-03-19,5,NORTHBOUND,130
1017,9,2016-03-19,5,SOUTHBOUND,109
1018,9,2016-03-19,6,NORTHBOUND,196
1019,9,2016-03-19,6,SOUTHBOUND,97
1020,9,2016-03-19,7,NORTHBOUND,527
1021,9,2016-03-19,7,SOUTHBOUND,200
1022,9,2016-03-19,8,NORTHBOUND,917
1023,9,2016-03-19,8,SOUTHBOUND,354
1024,9,2016-03-19,9,NORTHBOUND,1216
1025,9,2016-03-19,9,SOUTHBOUND,524
1026,9,2016-03-19,10,NORTHBOUND,1469
1027,9,2016-03-19,10,SOUTHBOUND,589
1028,9,2016-03-19,11,NORTHBOUND,1471
1029,9,2016-03-19,11,SOUTHBOUND,684
1030,9,2016-03-19,12,NORTHBOUND,1598
1031,9,2016-03-19,12,SOUTHBOUND,735
1032,9,2016-03-19,13,NORTHBOUND,1720
1033,9,2016-03-19,13,SOUTHBOUND,730
1034,9,2016-03-19,14,NORTHBOUND,1726
1035,9,2016-03-19,14,SOUTHBOUND,770
1036,9,2016-03-19,15,NORTHBOUND,1582
1037,9,2016-03-19,15,SOUTHBOUND,794
1038,9,2016-03-19,16,NORTHBOUND,1336
1039,9,2016-03-19,16,SOUTHBOUND,733
1040,9,2016-03-19,17,NORTHBOUND,1295
1041,9,2016-03-19,17,SOUTHBOUND,830
1042,9,2016-03-19,18,NORTHBOUND,1387
1043,9,2016-03-19,18,SOUTHBOUND,805
1044,9,2016-03-19,19,NORTHBOUND,1280
1045,9,2016-03-19,19,SOUTHBOUND,717
1046,9,2016-03-19,20,NORTHBOUND,1069
1047,9,2016-03-19,20,SOUTHBOUND,603
1048,9,2016-03-19,21,NORTHBOUND,717
1049,9,2016-03-19,21,SOUTHBOUND,449
1050,9,2016-03-19,22,NORTHBOUND,453
1051,9,2016-03-19,22,SOUTHBOUND,425
1052,9,2016-03-19,23,NORTHBOUND,432
1053,9,2016-03-19,23,SOUTHBOUND,470
1054,9,2016-03-19,24,NORTHBOUND,401
1055,9,2016-03-19,24,SOUTHBOUND,465
1056,9,2016-03-20,1,NORTHBOUND,337
1057,9,2016-03-20,1,SOUTHBOUND,351
1058,9,2016-03-20,2,NORTHBOUND,241
1059,9,2016-03-20,2,SOUTHBOUND,251
1060,9,2016-03-20,3,NORTHBOUND,189
1061,9,2016-03-20,3,SOUTHBOUND,176
1062,9,2016-03-20,4,NORTHBOUND,158
1063,9,2016-03-20,4,SOUTHBOUND,114
1064,9,2016-03-20,5,NORTHBOUND,122
1065,9,2016-03-20,5,SOUTHBOUND,112
1066,9,2016-03-20,6,NORTHBOUND,139
1067,9,2016-03-20,6,SOUTHBOUND,98
1068,9,2016-03-20,7,NORTHBOUND,305
1069,9,2016-03-20,7,SOUTHBOUND,152
1070,9,2016-03-20,8,NORTHBOUND,495
1071,9,2016-03-20,8,SOUTHBOUND,274
1072,9,2016-03-20,9,NORTHBOUND,777
1073,9,2016-03-20,9,SOUTHBOUND,378
1074,9,2016-03-20,10,NORTHBOUND,1288
1075,9,2016-03-20,10,SOUTHBOUND,472
1076,9,2016-03-20,11,NORTHBOUND,1453
1077,9,2016-03-20,11,SOUTHBOUND,562
1078,9,2016-03-20,12,NORTHBOUND,1658
1079,9,2016-03-20,12,SOUTHBOUND,677
1080,9,2016-03-20,13,NORTHBOUND,1666
1081,9,2016-03-20,13,SOUTHBOUND,733
1082,9,2016-03-20,14,NORTHBOUND,1582
1083,9,2016-03-20,14,SOUTHBOUND,756
1084,9,2016-03-20,15,NORTHBOUND,1436
1085,9,2016-03-20,15,SOUTHBOUND,745
1086,9,2016-03-20,16,NORTHBOUND,1341
1087,9,2016-03-20,16,SOUTHBOUND,728
1088,9,2016-03-20,17,NORTHBOUND,1314
1089,9,2016-03-20,17,SOUTHBOUND,778
1090,9,2016-03-20,18,NORTHBOUND,1333
1091,9,2016-03-20,18,SOUTHBOUND,761
1092,9,2016-03-20,19,NORTHBOUND,1214
1093,9,2016-03-20,19,SOUTHBOUND,699
1094,9,2016-03-20,20,NORTHBOUND,1047
1095,9,2016-03-20,20,SOUTHBOUND,606
1096,9,2016-03-20,21,NORTHBOUND,805
1097,9,2016-03-20,21,SOUTHBOUND,515
1098,9,2016-03-20,22,NORTHBOUND,520
1099,9,2016-03-20,22,SOUTHBOUND,387
1100,9,2016-03-20,23,NORTHBOUND,390
1101,9,2016-03-20,23,SOUTHBOUND,404
1102,9,2016-03-20,24,NORTHBOUND,242
1103,9,2016-03-20,24,SOUTHBOUND,269
1104,9,2016-03-21,1,NORTHBOUND,154
1105,9,2016-03-21,1,SOUTHBOUND,130
1106,9,2016-03-21,2,NORTHBOUND,83
1107,9,2016-03-21,2,SOUTHBOUND,89
1108,9,2016-03-21,3,NORTHBOUND,58
1109,9,2016-03-21,3,SOUTHBOUND,46
1110,9,2016-03-21,4,NORTHBOUND,73
1111,9,2016-03-21,4,SOUTHBOUND,50
1112,9,2016-03-21,5,NORTHBOUND,127
1113,9,2016-03-21,5,SOUTHBOUND,57
